,url_id,index,lecture_name,professor_name,rate,semester,like,text,token
10,535020,10,법학입문,이재교,80,19,0,제대로 들어보면 배울 것도 많고 재밌는 강의  그러나 제대로 듣기가 힘든 강의. 매우 졸림 과제는 5번 있고 모든 과제가 수월하게 할 수 있는 과제는 아님 글 잘 쓰는거 좋아하심 그래도 열심히 하면 A이상은 주심  시험도 수업시간 때 가르쳐주신 개념들 알고있으면 거의 다 적을 수 있고 몰라도 자신의 생각 논리적으로 말하면 점수 주시는 듯함,제대로 어 면 배울 도 많 재밌 강의 그러나 제대로 듣 기 힘든 강의 매우 졸림 과제 번 모든 과제 수월 게 할 과제 아님 글 잘 쓰 거 좋 아 그래도 열심히 면 이상 주심 시험 도 수업 시간 가르쳐 신 개념 알 으면 거의 다 적 몰라도 자신 의 생각 논리 적 으로 면 점수 시 듯
11,535020,11,법학입문,이재교,100,19,0,최고의 교수님. 최고의 수업.과제가 적지는 않다. 다만 열심히하면 다 감안해서 그에 상응하는 점수 주신다. 시험은 자기 생각을 논리적으로 쓰는게 중요. 교과서보단 생각을 중시하심. 암튼 결론은 최고의 강의였다.,최고 의 교수 님 최고 의 수업 과제 적 다 다만 열심히 면 다 감안 해서 상응 점수 신다 시험 자기 생각 논리 적 으로 쓰 게 중요 교과서 보단 생각 중시 암튼 결론 최고 의 강의 다
12,535020,12,법학입문,이재교,100,19,0,중간은 B+받았는데 과제가 생각보다 잘 나와서 점수 잘 나옴 중간 기말도 중요하지만 중간중간 과제 잘 챙기는 것도 점수에 작용하는 것 같음 판례평석은 처음에는 감이 잘 안 잡히지만 하다보면 요령이 생김 글빨을 중요하게 생각하시고 무조건 늘어지는 문장보다는 짧게 요약하는 형식을 좋아하심 시험은 교재 볼 필요 없음,중간 받 았 는데 과제 생각 보다 잘 나와서 점수 잘 나옴 중간 기말 도 중요 지만 중간 중간 과제 잘 챙기 도 점수 작용 판례 평석 처음 감 잘 안 잡히 지만 다 면 요령 생김 글 빨 중요 게 생각 시 무조건 늘어지 문장 보다 짧 게 요약 형식 좋 아 하심 시험 교재 볼 필요
13,535020,13,법학입문,이재교,60,19,0,과제가 매우 많음. 레포트로 a4 4장인데 분량 미달이어도 내용 좋으면 점수 잘 주심. 평석과제 2번인데 이게 제일 어려움. 아직까지 모르겠음. 시험은 책에서 나오는게 아님. 교수님 강의 잘 들어야함. 자기 판단을 시험에서 잘 서술하면 점수 잘 주심.,과제 매우 많 레포트 로 장 인데 분량 미달 어도 내용 좋 으면 점수 잘 주심 평석 과제 번 인데 이게 제일 어려움 아직 까지 모르 겠 시험 책 에서 나오 게 아님 교수 님 강의 잘 들어야 자기 판단 시험 에서 잘 서술 면 점수 잘 주심
14,535020,14,법학입문,이재교,60,18,0,교재가 있어도 딱히 시험에 많이 반영이 안됨. 특히 기말은 올 사례형. 과제가 점수에 딱히 작용을 하지않음 절대.,교재 어도 딱히 시험 많이 반영 안 됨 특히 기말 올 사례 형 과제 점수 딱히 작용 절대
15,535020,15,법학입문,이재교,100,18,0,생각보다학점잘줌 시험잘보되 글빨좀있어야함중간잘봐도기말망치면 ㄹㅇ 훅떨어지니 조심!수업은 사례를 많이들어주심그거다적으시고보세요기본적인개념은 다익히시고,생각 보다 학점 잘 줌 시험 잘 글 빨 좀 어야 중간 잘 봐도 기말 망치 면 ㄹ ㅇ 훅 떨어지 니 조심 수업 사례 많이 어 그거 다 적 으시 기본 적 인 개념 다 익히 시
16,535020,16,법학입문,이재교,60,17,0,과제 평가불가(F) B-  A- B+ B+받았지만 중간 기말만 잘보면 에이플줌 수능 사탐 법과 정치했다면 수업시간에 잠만 자고 시험봐도 에이플나옴 솔직히 강의와 책에서 시험 별로 안나온다고 봐도됨 쓸때 없이 과제에 힘줄 필요없음,과제 평가 불가 받 았 지만 중간 기말 만 잘 면 에이 플 줌 수능 사탐 법 과 정치 했 다면 수업 시간 잠 만 자 시험 봐도 에이 플 나옴 솔직히 강의 와 책 에서 시험 별로 안 나온다고 봐도 됨 쓸 없이 과제 힘줄 필요
17,535020,17,법학입문,이재교,80,14,0,내가 배울때만해도 A+ B+ C+ F 식으로 주셨는데 요즘은 어쩌러나,내 배울 만 해도 식 으로 셨 는데 요즘 어쩌 러
18,1950200,0,헌법1,김희정,100,20,0,정말 잘 가르쳐주시고 학생들의 의견을 하나하나 들어주시려는 노력이 인상깊었던 수업이었습니다. 과제도 너무 간단해서 거의 없는거나 마찬가지였습니다.,정말 잘 가르쳐 시 학생 의 의견 하나하나 어 시 려는 노력 인상깊 던 수업 과제 도 너무 간단 해서 거의 거 마찬가지
19,1950200,1,헌법1,김희정,80,20,0,모든 게 다 좋은데 시험에서 요구하는 양이 조금많은 느낌교수님이 수업도 잘 하시고 피드백 빠르고 친절하심지금까지 본 교수님 중 제일 갓갓갓시험이 어렵다는 점에서 4점 드리지만 대학 수업이라는본질적 측면에서는 5점인거 같습니다,모든 게 다 좋 은데 시험 에서 요구 양 조금 많 느낌 교수 님 수업 도 잘 시 피드백 빠르 친절 지금 까지 본 교수 님 중 제일 갓 갓 갓 시험 어렵 다는 점 에서 점 드리 지만 대학 수업 라는 본질 적 측면 에서 점 인 거
20,1950200,2,헌법1,김희정,100,20,0,다른 수업들과 비교했을 때 가장 고퀄리티의 강의였는데  학생들 의견을 가장 적극적으로 듣고자 하셨음 교수님께서 최대한 학생들 편의를 봐주시려 하시고 설명도 잘 해주셔서 강의 내용을 잘 이해할 수 있었음 과제도 다 자신의 생각 적는 과제.근데 시험은 뭔가 한 번도 해본 적 없는 유형의 문제라 난 좀 어려웠음. 교수님께서 시험 전에 어떻게 작성해야 하는지 양식을 알려주시지만 시험 시간 안에 다 작성해서 내기엔 시간이 좀 부족하다고 느껴진..? 그래도 최대한 열심히 써서 내면 교수님께서 학점 잘 주심! 또 시험 보기 전에 그 양식대로 쓰는 걸 연습해보면서 얻은 것도 많다고 생각함 이번 학기 가장 만족스러운 수업!,다른 수업 과 비교 했 가장 퀄리티 의 강의 는데 학생 의견 가장 적극 적 으로 듣 고자 셨 교수 님 께서 최대한 학생 편의 봐 시 려 시 설명 도 잘 해 셔서 강의 내용 잘 이해 할 과제 도 다 자신 의 생각 적 과제 근데 시험 뭔가 번 도 해 본 적 유형 의 문제 라 난 좀 어려웠 교수 님 께서 시험 전 어떻게 작성 해야 는지 양식 알려 시 지만 시험 시간 안 다 작성 해서 내 기 엔 시간 좀 부족 다고 느껴진 그래도 최대한 열심히 써서 내 면 교수 님 께서 학점 잘 주심 또 시험 기 전 양식 대로 쓰 걸 연습 해 면서 얻 도 많 다고 생각 이번 학기 가장 만족 스러운 수업
21,1950200,3,헌법1,김희정,100,20,0,"얻어가는게 많은 수업입니다!!!점수, 학점을 떠나서 헌법에 관하여 지식을 얻고 생각의 힘을 기를 수 있는 수업이라서 좋아요! 교수님께서 항상 학생의 입장에서 수업준비를 하시려는게 느껴질 정도로 수업 준비도 꼼꼼하시고 설명도 이해하기 쉽게 해주십니다. 매학기 수업 첫시간에는 과제로 수업에 바라는 점들을 제출하라고 하시는데 학생들의 의견을 최대한 반영하여서 수업을 준비하세요. 이번학기가 사이버강의였음에도 불구하고 전자패드로 필기까지 하시면서 학생들에게 최대한 쉽게 내용을 전달하시려는 모습에 감동받았습니다! 그리고 시험은 문제해결능력을 중점으로 보는 문제가 출제가 되지만 최대한 열심히 공부한만큼  작성하면 좋은 성적 받을 수 있어요! 특히 중간고사의 경우 모든 시험지마다 교수님이 점수 부여기준이랑 평가에 대하여 글을 써서 메일로 보내주셔서 기말 준비하는 데 도움이 되었습니다. 모르는 질문도 메일로 보내면 상세하게 설명해주세요!  법학부 교수님들 중 정말 최고입니다!!!",얻 어 게 많 수업 입니다 점수 학점 떠나 서 헌법 관하 여 지식 얻 생각 의 힘 기를 수업 라서 좋 교수 님 께서 항상 학생 의 입장 에서 수업 준비 시 려는 게 느껴질 정도 로 수업 준비 도 꼼꼼 시 설명 도 이해 기 쉽 게 해 십니다 매 학기 수업 첫 시간 과제 로 수업 바라 점 제출 라고 시 는데 학생 의 의견 최대한 반영 여서 수업 준비 이번 학기 사이버 강의 였음에도 불구 전자 패드 로 필기 까지 시 면서 학생 에게 최대한 쉽 게 내용 전달 시 려는 모습 감동 받 았 그리고 시험 문제 해결 능력 중점 으로 문제 출제 지만 최대한 열심히 공부 만큼 작성 면 좋 성적 받 어요 특히 중간고사 의 경우 모든 시험지 마다 교수 님 점수 부여 기준 이랑 평가 여 글 써서 메일 로 보내 셔서 기말 준비 데 도움 모르 질문 도 메일 로 보내 면 상세 게 설명 해 법 학부 교수 님 중 정말 최고 입니다
22,1950200,4,헌법1,김희정,100,20,0,갓갓갓 그저 갓수업준비 시험준비 뭐 하나 대충하시는 일이 없으신듯온라인이라 걱정 그런거 필요도없음오프라인수업도 좋기로 소문난 교수님인데온라인되니 학생들 불안할까봐 더 열심히 하시는듯특히 시험문제보고 감탄함 혹시모를 부정행위까지 싹 다 감안한 시험문제에 정말 감탄함,갓 갓 갓 그저 갓 수업 준비 시험 준비 뭐 하나 대충 시 으신 듯 온라인 라 걱정 그런 거 필요 도 오프라인 수업 도 좋 기 로 소문난 교수 님 인데 온라인 니 학생 불안 할까봐 더 열심히 시 듯 특히 시험 문제 보고 감탄 혹시 모를 부정행위 까지 싹 다 감안 시험 문제 정말 감탄
23,1950200,5,헌법1,김희정,100,20,0,"이번 학기에 제일 만족스러웠던 강의...과제도 학생들 생각을 들어보고자 하는 느낌의 과제였고, 전혀 어렵지 않고 그냥 본인의 생각을 적어내면 됩니다.과제보다 시험 잘 보는 게 중요합니다., 전 중간 그럭저럭 보고 비플받았는데 기말로 만회해서 에이플 받았네요.교수님이 학생들의 얘기를 정말 잘 들어주시고, 수업 내용도 이해하기 쉽게 설명 잘해주셨습니다 정말!!!학생들이 수업에 바라는 점, 소감, 그리고 강의의견까지 세심히 챙겨보시는 것 같더라구요! 강의의견 모든 글에 조회수 1, 2 찍혀있는거 보고 진심으로 감탄했습니다... 강의의견 진짜 열심히 썼는데 쓴 보람이 있는 기분...",이번 학기 제일 만족 스러웠 던 강의 과제 도 학생 생각 어 고자 느낌 의 과제 전혀 어렵 그냥 본인 의 생각 적 어 내 면 됩니다 과제 보다 시험 잘 게 중요 합니다 전 중간 그럭저럭 비플 받 았 는데 기말 로 만회 해서 에이 플 받 았 네요 교수 님 학생 의 얘기 정말 잘 어 시 수업 내용 도 이해 기 쉽 게 설명 잘 해 셨 정말 학생 수업 바라 점 소감 그리고 강의 의견 까지 세심히 챙겨 시 더라구요 강의 의견 모든 글 조 회수 찍혀 거 진심 으로 감탄 했 강의 의견 진짜 열심히 썼 는데 쓴 보람 기분
24,1950200,6,헌법1,김희정,100,20,0,빛희정. 성적은 만족스럽게 나오지는 않았지만 교수님이 하나하나 피드백도 잘해주시고 학생에 대해 애정도 많으시고 잘가르쳐 주신다 너무너무 멋있는 교수님,빛 희정 성적 만족 스럽 게 나오 았 지만 교수 님 하나하나 피드백 도 잘 해 시 학생 대해 애 정도 많 으시 잘 가르쳐 신다 너무너무 멋있 교수 님
25,1950200,7,헌법1,김희정,80,20,0,"내용도 법의 기초인 헌법인 만큼 법학부 학생들한테는 재밌으리라고 생각합니다.솔직히 성적이 엄청 잘 나오지는 않았지만, 납득할 수 있는 수준으로 받았고,  교수님도 워낙 피드백도 잘 받아주시고, 노력하셔서 좋은 강의 들을 수 있었습니다.전공이 아닌 입장에서는 잘 모르겠지만 전공으로는 확실히 좋습니다.기본권 개념은 확실히 챙겨갈 수 있습니다.",내용 도 법 의 기초 인 헌법 인 만큼 법 학부 학생 한테 재밌 으리라고 생각 합니다 솔직히 성적 엄청 잘 나오 았 지만 납득 할 수준 으로 받 았 교수 님 도 워낙 피드백 도 잘 받 아 시 노력 셔서 좋 강의 전공 아닌 입장 에서 잘 모르 겠 지만 전공 으로 확실히 좋 기본 권 개념 확실히 챙겨 갈
26,1950200,8,헌법1,김희정,100,19,0,시험은 좀 어렵고 점수 받기도 쉬운건 아닌데 시험 전에 알려주신 범위에서만 나오고 과제도 거의 없는 수준이고 교수님 강의력 짱 좋으심,시험 좀 어렵 점수 받 기 도 쉬운 건 아닌데 시험 전 알려 신 범위 에서 만 나오 과제 도 거의 수준 교수 님 강의 력 짱 좋 으
27,1950200,9,헌법1,김희정,100,19,0,학점 잘주시고과제도 버겁지않고시험유형은 적응하면 할만함논술형-목차잘쓰고 개념 정의 잘해주는게 중요함시험 직전에 정리해주심,학점 잘 시 과제 도 버겁 시험 유형 적응 면 할 만 논술 형 목차 잘 쓰 개념 정의 잘 해 게 중요 시험 직전 정리 해 주심
28,1950200,10,헌법1,김희정,100,19,2,과제도 안빡센거 많이 내주시고 교수님이 워낙 친절하시고 수업도 저는 너무 재미있어서 좋았던 수업이었어요. 시험도 항상 중간 기말 다 나오는거 집어주시고 시험은 솔직히 쉽지많은 않은데 교수님께서 얘기하시는거 그대로만 공부하면 성적도 잘나와요. 중간은 서술형 3문제 나왔고 기말은 서술형 1문제 객관식 단답식 10개 나왔습니다.  서술형은 목차 정해서 목차대로만 잘 쓰면 돼요!,과제 도 안 빡센 거 많이 내주 시 교수 님 워낙 친절 시 수업 도 저 너무 재미있 어서 좋 았 던 수업 어요 시험 도 항상 중간 기말 다 나오 거 집 어 시 시험 솔직히 쉽 많 은데 교수 님 께서 얘기 시 거 그대로 만 공부 면 성적 도 잘 나와요 중간 서술 형 문제 나왔 기말 서술 형 문제 객관식 단 답 식 개 나왔 서술형 목차 정해서 목차 대로 만 잘 쓰 면 돼요
29,2099759,0,형법총론,한명관,100,20,0,조문 위주로 설명해주시며 특히 학생들이 어려워하는포인트를 정확하게 집어서 상세하게 알려주심과제 하나 빼먹었는데 a 받아서 그저 감사할 따름입니다시험도 크게 어렵지 않아서 법학부 수업 중에는 학점잘 따기 좋은 강좌 상위권에 들 것 같습니다,조문 위주 로 설명 해 시 며 특히 학생 어려워하 포인트 정확 게 집 어서 상세 게 알려 과 제 하나 빼먹 는데 받 아서 그저 감사 할 따름 입니다 시험 도 크 게 어렵 아서 법 학부 수업 중 학점 잘 따 기 좋 강좌 상위 권
30,2099759,1,형법총론,한명관,100,20,0,"학생들이 어떻게 하면 이해하기 쉬울까 고민하고 강의를 준비하시는 느낌입니다.교재도 안썼고, 교수님이 직접 준비하신 교안으로  수업을 진행했는데,교재보고 공부하기보단 조문을 중심으로 중요한 내용들을 이해하는게 먼저라고 하시던게 기억에 남네요.과제도 전혀 어렵지 않은 수준이었습니다. 오픈북 시험이라 시험도 교안 중심으로 옮겨쓰거나 그런 것들 중심으로 나왔구요. 학점을 잘 주시는지는 잘 모르겠네요... 전 나름 다 쓴 것 같은데 에이가 나와부려서 흑",학생 어떻게 면 이해 기 쉬울까 고민 강의 준비 시 느낌 입니다 교재 도 안 썼 교수 님 직접 준비 신 교안 으로 수업 진행 했 는데 교재 보고 공부 기 보단 조문 중심 으로 중요 내용 이해 게 먼저 라고 시 던 게 기억 남 네요 과제 도 전혀 어렵 수준 오픈 북 시험 라 시험 도 교안 중심 으로 옮겨 쓰 거나 그런 중심 으로 나왔 구요 학점 잘 시 는지 잘 모르 겠 네요 전 나름 다 쓴 은데 에이 나와 부려서 흑
31,1788599,0,행정법1,이원,100,20,0,교수님이 엄청 친절하고 좋으십니다. 공부해야할 양이 많긴 했는데 과제도 간단한 레포트 정도였고 크게 힘들지 않았던 수업입니다.,교수 님 엄청 친절 좋 으십니다 공부 해야 할 양 많 긴 했 는데 과제 도 간단 레포트 정도 크 게 힘들 았 던 수업 입니다
32,1788599,1,행정법1,이원,80,20,0,(온라인 기준)교수님 정말 열심히 하심과제도 엄청 쉽고 다 좋은데 시험이 정~~~~~~~~~~~~~~말 너무 쉬워서 변별력 전혀 없었을듯,온라인 기준 교수 님 정말 열심히 과 제도 엄청 쉽 다 좋 은데 시험 정 너무 쉬워서 변별력 전혀 듯
33,1788599,2,행정법1,이원,100,20,0,"내가 수업을 더 열심히 못들은게 죄송할 정도로, 비대면 강의라 수업을 더 잘 진행하지 못해 죄송하다고 이메일을 보내주셨던 ㅠㅠㅠ교안 시험 공지 과제 등등 다 이메일로 보내주셨는데 굳이 교재 없어도 될 정도로 교안 충실하게 보내주셨고, 교안 중심으로 설명도 이해하기 쉽게 해주셨어요 처음엔 이게뭐지 해도 나중엔 아 이거구나... 하는 생각 드는?? 시험도 괜찮았고.. 강의 내용적인 부분이 부족해서가 아니라, 뭔가 강의를 들으면서 느껴지는 분위기? 같은 게 대면으로 교수님 보면서 했으면 더 좋았을 것 같다 하는 생각이 들게 만드는 강의였습니다!",내 수업 더 열심히 못 게 죄송 할 정도 로 비대 면 강의 라 수업 더 잘 진행 못해 죄송 다고 이메일 보내 셨 던 ㅠㅠㅠ교안 시험 공지 과제 등등 다 이메일 로 보내 셨 는데 굳이 교재 어도 될 정도 로 교안 충실 게 보내 셨 교안 중심 으로 설명 도 이해 기 쉽 게 해 셨 어요 처음 엔 이게 뭐 해도 나중 엔 아 이거 구나 생각 드 시험 도 괜찮 았 강의 내용 적 인 부분 부족 해서 라 뭔가 강의 들으면서 느껴 분위기 게 대면 으로 교수 님 면서 했 으면 더 좋 았 다 생각 게 만드 강의
34,1788599,3,행정법1,이원,100,19,4,"교수님 완전 친절하고 좋으심모든 공지, 교안파일, 과제, 시험점수를 메일로 보내주시니까 이메일 잘 확인하셈과제 5개 내주시는데 걍 적당히 할만한정도임 시험은 객관식이 대부분인데 짧은서술(개념적는거)이랑 오엑스도 있음 시험이 좀 어려워서 에이쁠 받으려면 교안 꼼꼼히 봐야함보강때 교수님이 사주신 에그타르트랑 찹살떡 맛있었음",교수 님 완전 친절 좋 으 모든 공지 교안 파일 과제 시험 점수 메일 로 보내 시 니까 이메일 잘 확인 셈 과제 개 내주 시 는데 걍 적당히 할 만 정도 임 시험 객관식 대부분 인데 짧 서술 개념 적 거 이랑 엑스 도 시험 좀 어려워서 이쁠 받 으려면 교안 꼼꼼히 봐야 보강 교수 님 사 신 타르트 랑 찹 살 떡 맛있
35,1788598,0,형사소송법,한명관,100,20,0,교수님 너무좋아요ㅠ 녹화강의인데도 세세하게 잘 가르쳐주시고.. 비대면인게 아쉬울정도ㅠㅠㅠ,교수 님 너무 좋 ㅠ 녹화 강의 인데 도 세세 게 잘 가르쳐 시 비대 면 인 게 아쉬울 정도 ㅠㅠㅠ
36,1788598,1,형사소송법,한명관,80,19,0,생각보다 할만했음 강의력도 타 법학과교수님들에 비해 괜찮았고자료가 많다는 건 귀찮지만 그래도 도움은 됐음,생각 보다 할만 했 강의 력 도 타 법학 과 교수 님 비해 괜찮 았 자료 많 다는 건 귀찮 지만 그래도 도움 됐
37,1788598,2,형사소송법,한명관,20,19,0,생각보다 점수 잘 안줌. 과제 엄청 많음. 블랙보드에 강의자료 안떠서 안뜬다고 메일 보냈는데 교수님 컴퓨터에는 잘 뜬다고 계속 우기심. 다른 컴퓨터에도 안뜨는데... 개인적으로 강의력 좋은지도 모르겠음... 쓸데없는것만 가르치고 필기만 엄청 하는 기분...,생각 보다 점수 잘 안 줌 과제 엄청 많 블랙 보드 강의 자료 안 떠서 안 뜬다고 메일 보냈 는데 교수 님 컴퓨터 잘 뜬다고 계속 우기 다른 컴퓨터 도 안 뜨 는데 개인 적 으로 강의 력 좋 은지 도 모르 겠 쓸데없 만 가르치 필기 만 엄청 기분
38,1788598,3,형사소송법,한명관,100,18,1,18년부터 강의 시작하심. 검사장 출신으로 학구파 이지만 강의와 시험은 매우 Easy하게 진행 됨. 법학과 교수님들 중 제일 꿀임.출튀 잡아내니 튀지마셈.시험지를 회수 안하기 때문에 시험 스타일 알아두면 완전 도움 됨. 알아서 잘 구하시길,부터 강의 시작 검사장 출신 으로 학구파 지만 강의 와 시험 매우 게 진행 됨 법학 과 교수 님 중 제일 꿀 임 출 튀 잡아내 니 튀 마 셈 시험지 회수 안 기 때문 시험 스타일 알 아 두 면 완전 도움 됨 알 아서 잘 구하 시 길
39,1950202,0,노동법,조남택,60,20,2,온라인강의 들었던거 기준일단 얼굴을 안보여주심 그냥 라디오 수업 교수님 얼굴 아직도 모름교안은 정말 잘 정리돼있어서 좋음 수업에 비해 교안만 보게되는게 많은 듯중간고사 대체과제 but 작년이랑 똑같은 문제 (정보차이에 따라 성적 엄청 갈렸을듯)기말고사 문제도 작년이랑 같음 정보력차이 개 심한듯,온라인 강의 던 거 기준 일단 얼굴 안 보여 주심 그냥 라디오 수업 교수 님 얼굴 아직 도 모름 교안 정말 잘 정리 돼 어서 좋 수업 비해 교안 만 게 게 많 듯 중간고사 대체 과제 작년 이랑 똑같 문제 정보 차이 따라 성적 엄청 갈렸 듯 기말고사 문제 도 작년 이랑 정보력 차이 개 심한 듯
40,1950202,1,노동법,조남택,100,20,0,강의시간에는 근로기준법하고 노동조합 및 노동조정법에 관해서 주요 부분에 관해서 자료 만들어서 강의해주시고 시험은 사례형으로 내시는데 저는 다른 시험방법보다 더 재밌더라구요 찾고 직접 생각해야 합니다 그리고 오픈북이에요! 실무적으로 어떤 부분이 중요하고 문제가 되는지 그런 부분은 다른 부분에 비해 좀더 자세히 알려주세요,강의 시간 근로 기준 법 노동조합 및 노동 조정법 관해서 주요 부분 관해서 자료 만들 어서 강의 해 시 시험 사례 형 으로 내 시 는데 저 다른 시험 방법 보다 더 재밌 더라구요 찾 직접 생각 해야 합니다 그리고 오픈 북 실무 적 으로 어떤 부분 중요 문제 는지 그런 부분 다른 부분 비해 좀 더 자세히 알려
41,1950202,2,노동법,조남택,20,19,0,시험 너무 보기쉬워서  다들 잘봄 그래서 변별안되기에  중간으로 사실상 갈린다중간도 좀 많이쉬워0.××차이로갈리는 조심,시험 너무 기 쉬워서 다 잘 봄 그래서 변별 안 기 중간 으로 사실 상 갈린다 중간 도 좀 많이 쉬워 차이 로 갈리 조심
42,1950202,3,노동법,조남택,60,19,1,중간고사는 레포트대체. 기말고사는 오픈북 시험.과제는 한개정도? 출튀하는 사람 넘 많아서 나중에 강의실 텅텅비어서 민망할 정도. 기말고사는 오픈북인 대신에 범위가 따로 없었고 전자기기/교과서/교과서 외 모든 책 노트 등등 다 허용 됐어요.,중간고사 레포트 대체 기말고사 오픈 북 시험 과제 개 정도 출 튀 넘 많 아서 나중 강의실 텅 텅비 어서 민망 할 정도 기말고사 오픈 북인 대신 범위 따로 전자 기기 교과서 교과서 외 모든 책 노트 등등 다 허용 됐 어요
43,1627653,0,민사소송법2,이재교,100,20,0,재교수님 이번학기 개혜자였음ㅇㅇ 안들었으면 땅을 치고 후회할듯,재 교수 님 이번 학기 개 혜자 ㅇㅇ 안 으면 땅 치 후회 할 듯
