url_id,index,lecture_name,professor_name,rate,semester,like,text
1628667,1,C프로그래밍및실습,임유승,60.0,20,0,"전년도 강의평 보면 교수님이 얼마나 좋은분인지 알 수 있는데, 올해는 싸강이어서 그 효과가 좀 줄어든듯 ㅠㅠ 전 그냥 그랬어요"
1628667,2,C프로그래밍및실습,임유승,100.0,17,0,"코딩이라고 해도 다른과목 수학이나 물리 하는 것처럼 시간분배 잘 하고 노력만 하면 높은 학점과 향상된 실력을 얻을 수 있어요. 끈기 갖고 시간을 잘 들여보세요. 개인적으로 책으로 공부하는 것보다 실습문제를 풀면서 코드 하나하나 곱씹어보고, F11눌러서 한 단계식 해서 변수의 값이 어떻게 바뀌는 지 확인해보는 등 자기 노력이 필요합니다. 매번 조교한테 어떻게 푸는 지 물어보면 실력은 그대로입니다. 노력하세요"
1628667,3,C프로그래밍및실습,임유승,100.0,19,0,갓 유 승 교 수 님 최고.. 매우 친절하시고 최대한 학생입장에서 가르치려고 하심. 실력도 인성도 좋으시고 과제도 별로없습니다
1628667,4,C프로그래밍및실습,임유승,100.0,19,0,얻어가는게 많은 수업이었습니다. C언어 하나도 몰랐는데 많이 배웠습니다. 교수님과 조교님들 모두 질문에 대한 답을 잘 해주셨습니다.
1628667,5,C프로그래밍및실습,임유승,80.0,19,0,"설명 천천히, 자세하게 잘 해주시고 좋으시다. 시험 난이도도 어렵지 않았음"
1628667,6,C프로그래밍및실습,임유승,100.0,19,0,교수님 정말 잘가르쳐 주십니다. 매 시간 복습도 해주시고 이해하기 쉽게 설명해주십니다.
1628667,7,C프로그래밍및실습,임유승,100.0,19,0,강의평이 좋은 교수님이시고 갓유승이라고 불리시길래 수강 해봤습니다. 진짜 대박이에요. 이 교수님은 코딩을 넘어서 컴퓨터의 기본을 알게되는 느낌ㅋㅋㅋㅋㅋ 복습도 해주셔서 놀랬어요ㅎㅎ 질문도 직접 실습시간 때 받아주시고 학생이 뭘 모르는지 정확히 아시는 것  같아요ㅎㅎ
1628667,8,C프로그래밍및실습,임유승,80.0,19,0,강의평이 좋으신 분이라 처음에 수강했습니다.친절하시고 잘 가르쳐주세요!수업시작할때 그전꺼  다시 복습도 해주시구요.평소 열심히해라 라는 말씀을 굉장히 많이 하시는 분이십니다. 참고로 네개반 중 저희 반 평균이 제일 높고 인증시험 탈락자가 제일 적었습니다. 이쯤하면 잘가르치시는건 인정하는걸루ㅎㅎ
1628667,9,C프로그래밍및실습,임유승,60.0,18,0,교수님께서 꼼꼼하게 가르쳐주심 과제는 한 파트?가 끝나거나 구러면 과제가 나감
1628667,10,C프로그래밍및실습,임유승,100.0,17,0,아 갓유승.....컴일못 씨알못 -> 씨잘알로  개과천선했습니다비록 A0의 성적이지만외쳐 갓유승나만들을거야....
1628667,11,C프로그래밍및실습,임유승,100.0,17,0,지능기전 갓유승교수님!!수업 풀로 채우시지만 그 시간이 아깝지 않게 모든걸 알려주십니다코딩실습하다 안풀리는 점 물어보면 직접 코딩해보시고 알려주실정도로 열정도 넘쳐나십니다. 사랑합니다 갓유승
1628667,12,C프로그래밍및실습,임유승,100.0,17,0,탈권위적 교수님정말 친절히 설명해주심. 수업 풀로 채우시긴 하는데 솔직히 교수님이 설명도 잘하셔서 시간 금방감.맘같아선 10점 드리고싶음. 외쳐!! 갓유승!!!!
1628667,13,C프로그래밍및실습,임유승,100.0,17,0,갓유승 교수님 수업시간 꽉꽉 채워서 수업하신다. 설명도 잘 해주시고  공부 제대로 하려는 학생이 들으면  도움 많이 될듯. 과제 양도 적당하고 딱 좋음 ㅎ
1950567,0,C프로그래밍및실습,이진영,80.0,19,0,시험이라 하긴 뭐하고 중간중간 퀴즈 있음 타학과 수강생이지만 설명 깔끔하시고 과제도 많은 편 아니라서 시험 잘 치고 성적 잘 받음
1950567,1,C프로그래밍및실습,이진영,100.0,19,0,갓진영 교수님 삼성출신이셔서 가끔 회사얘기도 해주시고 학생한테 관심 많이 가져주심.교육과정에서 비실용적인 부분보다 실용적인 부분 강조해주시고 실제 활용 사례들도 알려주셔서 배울 맛이 나는 강의고 실습시간에 실습 먼저 끝내는 학생들은 먼저 갈 수 있도록 배려해주심
2100140,0,창의SW기초설계,김성한,20.0,20,0,조원이 다른 교수님들과는 다르게 랜덤지명이었으며수업에 대한 강의보다는 알아서 하라는 느낌이 강함
2100140,1,창의SW기초설계,김성한,100.0,20,0,매주 조교님과 피드백을 꼼꼼히 해주셔서 좋은 작품 만들 수 있었습니다.
1788414,0,디지털시스템,서재규,100.0,20,0,서재규 교수님 최고진짜 너무너무 친절하신데 잘 가르쳐주시기까지 한다 완벽하다무조건 들으세용
1788414,1,디지털시스템,서재규,100.0,20,1,"이 강의를 음식으로, 교수님을 요리사로 비유했을때5성급 호텔 메인쉐프가 JMT 음식을 맛있게 요리해서 너의 입 크기에 맞게 잘게 자른다음,니 입에 음식을 넣고 턱잡고 위아래로 움직여 씹는 것 까지 해주신다.너가 해야할것은 단지 삼키는것 그 뿐.무조건 들으세요^^7"
1788414,2,디지털시스템,서재규,100.0,20,0,훌륭한 강의력과 열정을 겸비하신 갓재규 교수님한 학기동안 이해쏙쏙 얻는 게 많은 수업이었어요갓재규짱
1788414,3,디지털시스템,서재규,100.0,20,0,그냥 갓재규...강의만 제대로 들으면 이해 못할 수가 없음 설명을 너무 잘해주심
1788414,4,디지털시스템,서재규,100.0,20,0,영어강의지만 한국어로 다시 설명해주시고 완전 꼼꼼하게 잘 가르쳐주셔서 좋아요!
1788414,5,디지털시스템,서재규,100.0,20,0,믿고 듣는 갓재규 교수님!지능기전이라면 무조건 꼭 들으시길(수강신청 경쟁 심함!!)
1788414,6,디지털시스템,서재규,100.0,19,0,수업 들을 때 친절하시고 꼼꼼히 설명해주셔서 집중만 한다면 잘 따라갈 수 있음. 항상 전시간 내용을 복습해주셔서 정말 좋았음. 교수님도 착하고 친절하셔서 좋았음.
1788414,7,디지털시스템,서재규,100.0,19,0,갓재규 교수님 진짜 학생들 배려 많이해주시고 그와중에 수업도 잘가르치십니다 .. 쏘스윗 ... 체고에요 교수님 !!!
1788414,8,디지털시스템,서재규,100.0,19,0,수업 시작하면 전 시간에 했던 내용을 복습해주시는데 정말 도움 많이 되고 좋았음. 수업끝나고 한번 간단하게 내용 복습하고 다음 수업때 교수님이 복습해 주시는거 들으면 시험때 크게 어렵지 않게 공부 할 수 있음. 시험은 꼬거나 어렵게 내지는 않으시고 개념 정확하게 알고 있으면 무난하게 풀 수 있는 문제들이고 8-9문제 정도 되는데 소문제가 평균적으로 3-4개 정도 되는거 같음.  과제는 문제 올려주시는거랑 로지심으로 회로 그리는거 내주시는데 크게 어렵지 않고 거의 다 떠먹여 주는 정도라 과제에 대한 부담은 없음. 서재규 교수님 수업 들을 수 있으면 듣는걸 추천함.
1788414,9,디지털시스템,서재규,100.0,19,0,"진짜 갓재규,, 과제도 논리회로 그리는거 재밌었음 시험 난이도도 적당했고 기말은 쉬웠지만 수업시간에 집중했으면 복습할때 어렵지 않음무슨 수업이라도 서재규교수님이 수업하신다면 무조건 들으시길"
1788414,10,디지털시스템,서재규,100.0,19,0,"그저 갓..☆수업 깔끔하게해주시고 시험문제는 진짜 훨씬더 깔끔하다.기말이 좀 쉬워서 변별이 안되면어쩔까 걱정은 좀 됐는데, 학점을 꽉꽉 채워주셔서 공부 앵간히 열심히 했다면 A+ 충분히 받을수 있는 수업."
1788414,11,디지털시스템,서재규,80.0,18,0,꼼꼼하게 잘 알려주신다. 복습도 해주셔서 기억하는데 도움이 된다. 다만 중간 쉬는 시간에 출석을 부른다
2183625,0,웹프로그래밍,안민정,40.0,20,0,학점 잘 주시지만 수업은 별로..ppt 그대로 읽으시고 내용도 잘 안들어오고 결국엔 혼자 공부하는!강의도 늦게 올리고 과제도 몰아서 올리고..
2183625,1,웹프로그래밍,안민정,80.0,20,0,"장점: 뭐빠뜨리는거없으면 학점 무조건 잘나옴,과제쉬움단점: 매주출석인정과제있음(근데엄청쉬움),과제나 강의를 좀 늦게 올려주심,ppt그대로읽음결론: 꿀인데 웹제대로배우고싶은 사람한텐 비추"
2183625,2,웹프로그래밍,안민정,60.0,20,0,강의는 그냥 출판사에서 제공해준 ppt 쭈욱 읽는거 그것밖에 안함.매주 있는 과제는 어렵지 않아 부담없이 할 수 있음.시험의 변별력은 없다고 봐도 무방하고 기말고사때 웹 프로젝트로 갈린다고 봐야할 듯 함.그래도 이쪽 분야에 흥미가 있으면 대체로 부담없이 재밌게 수강하실 수 있습니다.
2183625,3,웹프로그래밍,안민정,40.0,20,0,학점도 잘주시고 과제는 매주 있지만 출석용 과제였기때문에 부담없었음근데 교수님이 강의 자꾸 밀리고 이미 지난 주차인데 뒤늦게 전 강의를 올리지 않나 기말플젝 공지를 시험기간 내에서 하질 않나 종강했는데 그 주 주말까지 전에 안올린 출결과제를 올리지 않나온라인이라 이거저거 신경써야되는 와중에 혼란스러웠음 그리고 웹은 유투브로 공부하는게 .. ㅎ중간도 쉽고 학점은 잘주는 듯
2183625,4,웹프로그래밍,안민정,40.0,20,0,종강하고 강의가 올라오는 수업이 있다?!그래도 소통하려는 노력은 있으신거 같읍니다
2183625,5,웹프로그래밍,안민정,20.0,20,8,온라인강의인데도 맨날 3~4일씩 늦게올리고 매주 출석인정과제를 냄. 근데 그걸 일주일 늦게냄 ㅡㅡ 막판엔 시험기간에 과제 3개 연달아 냄. 무슨 숙제밀린 학생도아니고 맨날 밀려서 함. 강의는 거의 책읽기 수준이라 배울건 없다고 보면됨. 중간시험은 걍 개쉽게내서 변별력이 의심되고 기말은 개인프로젝트로 대체. 근데 그 공지를 프젝 제출 2주전에 해줘서 시험기간이랑 겹치고 걍 개난장판임ㅋㅋ 개인연구로 바쁘신건진 몰라도 강의에 신경쓰질 않음; 웹배우고싶으면 독학하셈그냥
1950545,0,전자회로,임유승,100.0,20,0,시험도 쉽게내시고 메일로 피드백 잘해주심
1950545,1,전자회로,임유승,60.0,20,0,훌륭하시지만 학생과 의사소통이 부족한 교수님
1788416,0,선형대수및프로그래밍,박성훈,80.0,20,0,갓성훈 학점잘주심 수업에 의욕이 없어보이지만 학점 잘받고싶으면 강추 시험도 과제로 대체되서 부담도 거의 없었음
1788416,1,선형대수및프로그래밍,박성훈,60.0,20,2,"우리가 유튜브 시대에 살고 있다는 것에  너무 감격스러웠다,,"
1788416,2,선형대수및프로그래밍,박성훈,60.0,20,0,과제는 전체 수업 중간중간에 문제를 푸는 것이였고 시험은 두 번 다 과제로 대체되었습니다. 성적은 잘 주시는 것 같지만 내용은 기억에 남는게 없습니다...
1788416,3,선형대수및프로그래밍,박성훈,40.0,20,2,그냥 교수님이 강의에 의욕이 없음.  수시로 강의 늦게 올리고 시험문제도 이전거를 재탕했는지 범위에 없는 문제 냈다가 뒤늦게 빼고..그냥 마지못해 수업하시는 느낌이고 나도 마지못해 혼자 독학함.마지못해 학점을 채워야할 강의를 찾고 있다면 이 수업을 들으세요..
1788416,4,선형대수및프로그래밍,박성훈,40.0,20,0,일단 코로나로 인한 온라인 강의를 했던 수업임을 참고하세요. 온라인 강의임가 며칠씩 업로드가 점점 밀리더니 일주일정도 늦어지는 정도가 되기도 했었음. 강의도 부가설명은 거의 없고 pdf읽는 수업이었고 공지같은거나 강의 업로드 일정을 사전에 공지해둔대로 하신적이 거의 없고 기말도 보니깐 진도도 안 나간 문제를 2개나 내셨는데 그냥 작년꺼 시험지 재탕하신거 같고 걍 강의에 성의에 별로 없으신거 같은데 학점은 괜찮게 주심
1788416,5,선형대수및프로그래밍,박성훈,100.0,19,0,갓성훈 빛성훈 학점 잘 받고 싶다면 무조건 여기로 오세요독학해야 하지만 진심으로 할만 합니다
1788416,6,선형대수및프로그래밍,박성훈,60.0,19,5,독학을 얼마나 잘했느냐가 학점이 됨. 왜냐하면 수업이랄게 없기 때문.
1788416,7,선형대수및프로그래밍,박성훈,60.0,19,0,"일단 프로그래밍은 없습니다.퀴즈 2번에 시험2번 과제 2번 이였는데 이번학기만 그런건지 과제는 1번밖이 안했네요.퀴즈는 계산과 기본정리위주 시험은 증명이 중요합니다.수능때 행렬 나오던 세대고 기본만 배우고 응용이 없어서 수업내용은 별로 어렵지 않았습니다만...교수님 목소리톤,진행방식이 좀 늘어지는 느낌이 있어서 집중하기 힘듭니다.그래서 그런지 수업듣는 분위기도 전체적으로 안좋습니다.대신 수업 집중하고 배운날 간단히 복습 + 2,3일전 정리만해도 학점 잘 주시는것 같아서 A+가능합니다.심화응용 배움을 얻고싶다면 비추편하게 기본기 정도만 배우고 학점 따고싶다 강추"
1788416,8,선형대수및프로그래밍,박성훈,20.0,19,11,듣지 마세요강의력이랄게 없습니다그냥 못알아먹겠는데 학생들을 단 한번도 쳐다보지 않고 피피티를 읽어요피피티는 책을 복붙해놔서 가독성 1도 없고설명은 하나도 못알아먹어서 화가 나는 와중에 교수님은 계속 한숨쉬고 혼자 피피티 읽으시다가 수업이 끝남아 휴강은 자주 하시고 출결 철저하지 않습니다 이게 정말 유일하게 좋은 점 근데 또 수업을 들어도 모르니 독학을 해야하잖아요?근데 또 이 책이 독학을 하려다보면 수강신청날의 나를 패고싶어집니다 내가 선형대수 처음이다? 그럼 그냥 듣지 마세요
1788416,9,선형대수및프로그래밍,박성훈,100.0,18,0,중간은 잘 봤고 기말은 망했다 비플나올줄 알았다. 근데 웬 걸 A+인것이다. 무엇일까. 알 수 없다. 여튼 좋다.
2183638,0,웹프로그래밍,김형철,100.0,20,0,과제도 매주 강의요약문 작성이라 크게 어렵지 않음 시험도 강의 잘 따라가면 크게 어렵지 않은 수준임
2183638,1,웹프로그래밍,김형철,100.0,20,0,학점도 잘 주셨고 수업내용도 저절로 따라올 수 있게 하는 강의요약문이 은근 도움 많이 된거 같습니다
2183638,2,웹프로그래밍,김형철,100.0,20,0,설명 진짜 잘하심해당 개념만 설명해주시지 않고 기본 배경까지 다 설명해주셔서 이해 안될 수가 없음 강의 시간도 초과 하는 강의 없이 다 25분 쯤으로 칼 같이 끊어주시고 과제도 적당함 시험도 쉬웠고 학점도 잘 주심
2183638,3,웹프로그래밍,김형철,100.0,20,0,어렵지 않게 배우고 시험도 쉬웠습니다 물론 학점도 잘주셨습니다
2183638,4,웹프로그래밍,김형철,80.0,20,0,"상대평가면 비추하고 절대평가면 추천하는 강의. 거의 교양수준으로 공부할게 없었고, 매주 강의 요약문 제출하는게 좀 지옥이었음. 시험문제에 감점요인 될 수 있는 조건을 티안나게 적어놔서 함정같았다고 생각이 들었다. 그래도 교수님 강의도 잘해주시고 좋았음"
2183638,5,웹프로그래밍,김형철,40.0,20,0,꿀강의인건 인정하지만 얻어가는게 너무 없음다른 분들이 강의가 잘 짜여있다고 하는데 교재인 Do it html5 css3 그대로 갖다 붙인거임책 보는편이 더 명확하고 알기 쉽게 나와있음영상 어느순간에 15주차까지 다 찍어 올려놓고 목요일마다 업로드만 함 강의 계획서에 있는 과제 5개 다 안하고 강의 요약문만 오지게 냈다가 종강 다가오니까 자유롭게 페이지 하나 작성하라고 과제 하나 냄 평가 기준도 잘 모르겠고 중간고사도 안봤는데 기말도 어이없을 정도로 성의없는 수준으로 딸랑 2문제 냄개 쉬운 기말 2문제랑 과제물 1페이지로 도대체 어떻게 한 학기 평가를 한건지 경의로움운좋게 절대평가 되어서 망정이지 상평이었으면 어떻게 감당했을지 모르겠음에이쁠 줬으니 2점 주겠음결론 : 성적은 뿌리나 성의가 하나도 없는 강의
2183638,6,웹프로그래밍,김형철,100.0,20,0,[코로나로 인한 비대면 강의]그저.. 빛...교수님 강의력 매우 훌륭하고 친절하시며커리큘럼은 정말 잘짜여 있습니다. 중간고사 그냥 패스하고 기말만 보는데 정말 쉽게 나왔습니다.절평이라 그런지 A+ 뿌려주시는듯!웹프로그래밍 재밌게 잘 배우고 갑니다.아아.. 눈부셔.. 마이아이..작성자 본인 학점 A+
2183638,7,웹프로그래밍,김형철,100.0,20,0,처음부터 짜임있게 가르쳐주셔서 잘 따라올 수 있었어요.
1950544,0,컴퓨터네트워크,정철,80.0,20,0,"수업 자체는 지루하긴 하지만 잘 가르쳐 주십니다. 질문도 잘 받아주시고 온라인 수업이어서 좋았습니다. 과제는 수업만 들으면 다 할 수 있고, 중간 과제는 파이썬으로 서버-클라이언트 코딩하는거였는데, 이것도 처음엔 막막하지만 수업만 들어도 할 수 있습니다. 기말고사는 오픈북으로 수업만 듣고 과제풀어봤으면 쉬운 난이도 였습니다."
1950544,1,컴퓨터네트워크,정철,80.0,19,0,이번에 처음 오신분이었고 스타일은 굳이 얘기하면 FM처음에는 학생들 이해수준을 모르시고 본인 방식대로 달리셨는데 성적나오고 수준을 낮춰줘야 생각하셨는지기말 준비하는 동안은 수업때 나올만한거 아닌거 구분 지어주시고 시험 난이도도 중간보단 팍 내려감영어 수업인데 수업은 한국어 시험 질문은 영어로중간고사 B바닥이었는데 기말 때 나 말고도 다른사람들도기회다 싶어서 열심히했겠지만 결론적으론 난 A받고 대만족열심히하면 뒤집을 수 있는 수업. 얻는거 과제 통해서 많음
1950544,2,컴퓨터네트워크,정철,100.0,19,0,"밑에 분들 말대로 상당히 에프엠에 빡센 교수님이지만, 그만큼 정직하게 성적을 얻어갈 수 있는 과목이었습니다.강의가 벅차다고 포기하지 말고 끝까지 따라가면 상대적으로 낙오하는 학생들이 많기 때문에 수월하게 성적을 가져갈 수 있을 겁니다."
1950544,3,컴퓨터네트워크,정철,80.0,19,0,과제가 버겁지만 교수님은 좋으십니다.. 학생들이 왜 못따라오는지 이해를 못하세요
1950544,4,컴퓨터네트워크,정철,60.0,19,0,그냥 그래요.. 3학년강의니까 2학년은 왠만하면 듣지말고시험 잘보려면 찝어주는 연습문제에 풀이과정 달달 외우시고.교수님 자체는 융통성 없으시고 딱 에프엠대로만함 기말시험범위에 중간고사범위 포함시켜버리는 무자비한 교수님임.  질문같은거하면 잘 설명은 해주시나 평소 강의때는 목소리톤도 일정하고 말하는 속도가 느려서 집중이 힘듦. 녹음해두고 두배속으로 들으며 혼자공부하는거 추천함. 시험이 벼락치기하기 힘들게나와서 변별력있는편이라 공부하면 성적이 나오긴함.
1950544,5,컴퓨터네트워크,정철,100.0,19,0,대학다운 강의였고밑에 짜게 준 사람들은 시험 1문제도 못맞춘 사람이어서 f받고 쓰지 않았을까 싶은데 한만큼 주는 교수님
1950544,6,컴퓨터네트워크,정철,60.0,19,1,딱 한 만큼 학점을 가져갈 수 있는 수업안일하게 하면 f적당히 하면 c열심히 하면 b전공자로서 최선을 다해 공부하면 a
1950544,7,컴퓨터네트워크,정철,100.0,19,4,강의와 시험 문제가 깔끔했고교수님이 젊으셔서 그런지 열정이 넘치시고 저는 그래서 좋았어요열심히 하신다면 그만큼 성적 받으실 수 있을 겁니다. 시험 문제가 공부한 것을 보상 받을 수 있게 나오는 것 같아요대학 강의 다운 강의 들은 것 같습니다 .얻어가는 게 많았어요
1950544,8,컴퓨터네트워크,정철,80.0,19,4,비록성적을잘받지는못했지만강의진행이나 시험문제가 깔끔함강의다운 강의를 들은것같음
1950544,9,컴퓨터네트워크,정철,20.0,19,0,학생이 싫어할 만한 모든 자질을 갖춘 역대급 교수님4학년 2학기여서 피할 곳이 없지 않는 이상 이분과는 상종하지 않는 걸 추천
1950544,10,컴퓨터네트워크,정철,20.0,19,0,꼭 모두 경험해보세요 ^_^이런 사람도 있구나 하고 느껴질만한 소중한 경험이 될겁니다
2183629,0,기계학습,최유경,100.0,20,5,과장해서 대한민국이 아니라 세계적인 강의라고 봐야됨 대한민국에서 이 정도 수준의 수업 거의 없음 들을 수 있으면 듣는게 좋다
2183629,1,기계학습,최유경,100.0,20,4,텀프 할땐 너무 힘들고 시험 볼때도 기가 많이 빨리지만 열심히 하면 다 할 수 있고그만큼 체계적으로 진행되고 얻는것도 많고 이게 지능기전 수업이라 넘 자랑스러워요! 이렇게 기계학습 잘 배울수 있는곳은 별로 없을거같아요 최고!
2183629,2,기계학습,최유경,100.0,20,7,"그저 빛. 단언컨데 대한민국에서 이 정도 수준의 기계학습 강의를 해주는 학부수업은 5개 이하일 거라고 할 수 있다.물론 그만큼 정말 어렵고, 학생들 열의도 대단해서 성적따기도 쉽지가 않다.그러나 학점은 꽉꽉 잘 채워주시는 만큼, 최선을 다해 들을 준비가 되어있다면 강추하는 수업."
2183629,3,기계학습,최유경,100.0,20,4,듣지마세요 제가 들을자리가 없어지니까요... 타과생들 오지마세요 제발
2183629,4,기계학습,최유경,100.0,20,8,이좋은강의에 강의평가가 없다니... 너무나도 유익하고 강의력 챌린저 입니다. 많은걸 배워갑니다! 다만 텀프로젝트하고 과제 시험등 공부해야할게 많아서 진짜 배우고싶으신분들에게만 추천입니다. 체감상 4학점 강의듣는기분이었어요.
1950546,0,통신시스템,이병무,100.0,21,0,되게 잘 가르치시고 수업에 대한 질이 매우 좋다추천합니다
2183647,0,신입생세미나,민자경,100.0,20,0,코로나온라인강의라가끔 5분컷 과제 올라와서 공지 확인은 잘 해야됌중간고사도 5분컷 과제개꿀
1788427,0,2D디자인,민자경,80.0,20,0,과제가 터무니 없이 많은 건 아니고 자잘하게 매우 많음. 컨펌을 열심히 해주심. 포토샵을 어느정도 만질 수 있어서 나름 따라갔는데 아예 툴을 처음 만져보는 친구들은 힘들어했음.. 과제니까 어떻게든 해서 내긴 하는데 안쓰러웠다.
1788427,1,2D디자인,민자경,100.0,20,0,"과제가 정말 많은데 그만큼 배워가는것도 많아요!프로그램 하나도 모르는 상태로 시작해도 끝나면 달라진 자신의 모습을 볼 수 있습니다. 컨펌도 구체적으로 해 주시고 신경도 정말 많이 써주세요! 단, 과제가 정말 많으니 그걸 버틸 수 있는 사람만 수강신청 하길..."
1788427,2,2D디자인,민자경,100.0,18,0,"신입생 때 내가 정말 대학생활을 이렇게 해야하나란 생각을 하면서 이 수업의 과제를 해갔던 기억이 납니다. 툴을 사용하는 기초적인 과제나 다운로드 받아서 적어가기만 하는거나 그런 간단한 것들인데 그때는 너무 어려웠어요.(그래서 신입생들은 일러스트 포토샵 그냥 깨작깨작이라도 해오시면 좋을 것 같습니다. 이 프로그램 무조건 깔아와야 하구요) 지금까지 한학기 빼고는 민교수님의 수업을 들을 수 있었는데, 뵐 때마다 저의 부족함에 참 부끄러웠습니다. 하지만 언제나처럼 머리를 쥐어뜯으며 밥이든 죽이든 가져갔습니다. 이번 학기도 교수님의 수업을 듣는게 두렵고 설렙니다. 얼마나 고생을 할지 눈에 훤한데 그것 때문에 포기하기에는 후회가 너무나 클 것 같습니다. 교수님께 하고 싶었지만 직접 드리지 못했던 말을 적다보니 너무 길어진 것 같습니다. 그치만 너무 하고 싶은 말이 많고, 그만큼 교수님 수업에서 많은 걸 느꼈습니다. 1학년 때 교수님의 수업을 들을 수 있었던 것은 행운이었습니다. 다른 수업에서 칭찬을 받으면 교수님께서도 이걸 보고 칭찬을 해주실까 생각하곤 했습니다. ㅋㅋ민교수님 수업은 들을 땐 힘들지만 돌아보면 뿌듯하실 겁니다. 저는 아직도 교수님이 무섭지만 감사합니다. 존경합니다."
1788427,3,2D디자인,민자경,100.0,19,0,"갓자경교수님,, 강의 잘하시고 열심히 봐주심. 컨펌때 구린 나의 과제를 보며 행복해하시는데, 반성하며 같이 웃게됨^^과제 열심히 많이, 잘!!! 하면 좋아하셔서 지옥의 경쟁이 가능함많이 배웠어요 감사합니다!"
1788427,4,2D디자인,민자경,100.0,19,0,과제가 많지만 갓자경교수님 답게 모든 과제 착실히 한다면 본인 실력이 늘어있는 모습을 볼 수 있다
1788427,5,2D디자인,민자경,100.0,19,3,민자경 교수님 최고... 믿고 듣는 수업 물론 과제가 많다
1788427,6,2D디자인,민자경,100.0,19,5,과제... 폭탄 수준이 아니다 살려줘 그래도 포토샵도 배우고 수업은 5점이다 과제... 살려줘
1788427,7,2D디자인,민자경,80.0,18,0,과제 ㅈㄴ많고 학생들을 혹사시키지만 교수가 열정도 있고 잘 가르치신다...힘든만큼 얻는게 많은 강의
